File,sep= Submitting Device,Device User,Form Completed,Upload Completed,Submission ID,Submission ID generated by device,Tree Barcode - 树条码,Tree Barcode - 树条码 : timestamp,Tree Barcode - 树条码 : geostamp,Tree Status - 树状态 : Tree Vitality Score Guide - 树活力评分指南,Tree Status - 树状态 : Tree Vitality Score - 树活力评分,Tree Status - 树状态 : Tree Vitality Score - 树活力评分 : timestamp,Tree Status - 树状态 : Tree Vitality Score - 树活力评分 : geostamp,Tree Status - 树状态 : Tree Status Image - 树状态图像,Tree Status - 树状态 : Tree Symptom  -  树症状,Tree Status - 树状态 : Twig symptom - 树枝症状,Tree Status - 树状态 : Twig Vitality Score - 树活力评分,Tree Status - 树状态 : Branch symptom - 分支症状,Tree Status - 树状态 : Branch Vitality Score - 树活力评分,Tree Status - 树状态 : Trunk symptom - 躯干症状,Tree Status - 树状态 : Trunk Vitality Score - 树活力评分,Tree Status - 树状态 :  Leaves symptom - 叶子症状,Tree Status - 树状态 : Leaves Vitality Score - 树活力评分,Tree Status - 树状态 : Bark symptom - 树皮症状,Tree Status - 树状态 : Bark Vitality Score - 树活力评分,Tree Status - 树状态 : Fungi symptom - 真菌症状,Tree Status - 树状态 : Sap sucker symptom - 啄木鸟啄食症状,Tree Status - 树状态 : Other damage - 其他损坏,Tree Status - 树状态 : Tree images -  树 图片 : Tree Status image  - 树状态和损坏图像,Tree Status - 树状态 : Tree images -  树 图片 : Twig symptom - 树枝症状,Tree Status - 树状态 : Tree images -  树 图片 :  Branch symptom - 分支症状,Tree Status - 树状态 : Tree images -  树 图片 : Trunk symptom - 躯干症状,Tree Status - 树状态 : Tree images -  树 图片 :  Leaves symptom - 叶子症状,Tree Status - 树状态 : Tree images -  树 图片 : Bark symptom - 树皮症状,Tree Status - 树状态 : Tree images -  树 图片 : Fungi symptom - 真菌症状,Tree Status - 树状态 : Tree images -  树 图片 : Sap sucker symptom - 吸液器症状,Tree Status - 树状态 : Tree images -  树 图片 : Other damage - 其他损坏,Tree Status - 树状态 : Tree Status Notes - 树状态说明,Beetle Observation - 甲虫观察 : Beetle Count - 甲虫计数,Beetle Observation - 甲虫观察 : Beetle Count - 甲虫计数 : timestamp,Beetle Observation - 甲虫观察 : Beetle Count - 甲虫计数 : geostamp,Beetle Observation - 甲虫观察 : Beetle Family -  甲虫家族,Beetle Observation - 甲虫观察 : Beetle Family -  甲虫家族 : timestamp,Beetle Observation - 甲虫观察 : Beetle Family -  甲虫家族 : geostamp,Beetle Observation - 甲虫观察 : Beetle Genus - 甲虫属,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 : timestamp,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : timestamp,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : geostamp,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 2,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : timestamp 2,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : geostamp 2,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 2,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 : timestamp 2,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 3,Beetle Observation - 甲虫观察 : Beetle Subfamily - 亚科/种类,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 4,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 5,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 6,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 7,Beetle Observation - 甲虫观察 : Add New Beetle - 添加新甲壳虫,Beetle Observation - 甲虫观察 : Add New Beetle - 添加新甲壳虫 : timestamp,Beetle Observation - 甲虫观察 : Add New Beetle - 添加新甲壳虫 : geostamp,Beetle Observation - 甲虫观察 : Beetle Image - 甲虫图片 : Beetle Image - 甲虫图片,Beetle Observation - 甲虫观察 : Beetle evidence images - 甲虫证据图片 : Beetle Image - 甲虫图片,Beetle Observation - 甲虫观察 : Beetle Notes -  笔记,Beetle Observation - 甲虫观察 : Beetle code ID,Beetle Observation - 甲虫观察 : Beetle code ID - 甲壳虫代码 ID,Beetle Observation - 甲虫观察 : Beetle code ID - 甲壳虫代码 ID : timestamp,Beetle Observation - 甲虫观察 : Beetle code ID - 甲壳虫代码 ID : geostamp,Beetle Observation - 甲虫观察 : Beetle_Observation_______/Beetle_code_ID_hidden,Beetle Observation - 甲虫观察 : Beetle_Observation_______/Beetle_code_ID_hidden : timestamp,Beetle Observation - 甲虫观察 : Beetle_Observation_______/Beetle_code_ID_hidden : geostamp,Beetle Observation - 甲虫观察 : Observation ID - 观察 ID,Beetle Observation - 甲虫观察 : Observation ID - 观察 ID : timestamp,Beetle Observation - 甲虫观察 : Observation ID - 观察 ID : geostamp,Beetle Observation - 甲虫观察 : Beetle_Observation_Index_value,Beetle Observation - 甲虫观察 : Time_of_recording,Beetle Observation - 甲虫观察 : Time_of_recording : timestamp,Notes -  笔记
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-08 11:24:27 -04:00,2022-10-08 15:24:42 +00:00,74809372,5A126FC3-F6B2-48CE-9E3D-1A041188147F,14035084,2022-10-08 11:23:47,"lat=29.719134, long=-82.413274, alt=54.702339, hAccuracy=4.519402, vAccuracy=3.660539, timestamp=2022-10-08T15:23:46Z",,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,8 - Mostly healthy - 大部分健康的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/507b8980-294b-013b-5fd4-32663455876c,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/51efd0a0-294b-013b-5fd4-32663455876c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-08 11:28:23 -04:00,2022-10-08 15:28:43 +00:00,74809405,267EFE56-1588-4314-8C91-DAE7D94E4A3D,14035078,2022-10-08 11:24:51,"lat=29.719131, long=-82.413350, alt=54.750034, hAccuracy=99.221708, vAccuracy=9.679987, timestamp=2022-10-08T15:24:49Z",,7 - Not completely healthy - 不完全健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,7 - Not completely healthy - 不完全健康的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/dde8d020-294b-013b-2e95-76f9c26e9aa1,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/df448000-294b-013b-2e95-76f9c26e9aa1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-08 11:30:03 -04:00,2022-10-08 15:30:29 +00:00,74809425,55D5E2C7-63EE-41DF-B717-3401DF8ABF82,14035086,2022-10-08 11:28:41,"lat=29.719116, long=-82.413260, alt=55.031667, hAccuracy=12.494505, vAccuracy=14.683659, timestamp=2022-10-08T15:28:41Z",,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,8 - Mostly healthy - 大部分健康的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/1e27ed70-294c-013b-0af9-2ea3a1a6f89d,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/1f966490-294c-013b-0af9-2ea3a1a6f89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-08 11:33:58 -04:00,2022-10-08 15:34:13 +00:00,74809462,9E820281-347F-4795-8051-4C4023FA48AB,14035093,2022-10-08 11:30:20,"lat=29.719169, long=-82.413298, alt=54.376694, hAccuracy=14.737857, vAccuracy=11.492743, timestamp=2022-10-08T15:30:20Z",,7 - Not completely healthy - 不完全健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,5 - Very stressed - 非常受胁迫的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/a47ead70-294c-013b-bc8a-729c71699d87,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/a5d12750-294c-013b-bc8a-729c71699d87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-08 11:35:19 -04:00,2022-10-08 15:35:40 +00:00,74809474,BCBF2AAF-68B6-48C1-8D90-CEE5049065D9,14035083,2022-10-08 11:34:19,"lat=29.729210, long=-82.394528, alt=54.820965, hAccuracy=1937.289409, vAccuracy=8.532220, timestamp=2022-10-08T15:34:17Z",,4 - Severely stressed - 严重受胁迫的,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/d6ee6740-294c-013b-f97e-6ac237b382a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-08 11:36:39 -04:00,2022-10-08 15:36:50 +00:00,74809483,0D6456B2-D1B5-4435-80BC-A03CB5115ACD,14035068,2022-10-08 11:35:39,"lat=29.719128, long=-82.413360, alt=54.631547, hAccuracy=20.342361, vAccuracy=26.718130, timestamp=2022-10-08T15:35:38Z",,7 - Not completely healthy - 不完全健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,7 - Not completely healthy - 不完全健康的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/024635c0-294d-013b-0fdc-2ea97e914185,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/03f260e0-294d-013b-0fdc-2ea97e914185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-08 11:37:53 -04:00,2022-10-08 15:38:03 +00:00,74809495,14B7F766-B350-41B1-88D2-DDFBA48A09EF,14035089,2022-10-08 11:36:53,"lat=29.719123, long=-82.413340, alt=54.585130, hAccuracy=16.544569, vAccuracy=12.277568, timestamp=2022-10-08T15:36:52Z",,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,7 - Not completely healthy - 不完全健康的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/2fc09600-294d-013b-f4b4-7287d37a09b1,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/31910240-294d-013b-f4b4-7287d37a09b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-08 11:39:03 -04:00,2022-10-08 15:39:22 +00:00,74809501,70A10DD4-9A76-4CF6-AC7E-AF9871D5C022,14035092,2022-10-08 11:38:20,"lat=29.719071, long=-82.413330, alt=54.062619, hAccuracy=7.506314, vAccuracy=11.990323, timestamp=2022-10-08T15:38:20Z",,7 - Not completely healthy - 不完全健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,7 - Not completely healthy - 不完全健康的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/5c83e340-294d-013b-55fa-02ebfd1078d1,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/5e69d5b0-294d-013b-55fa-02ebfd1078d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-08 11:40:30 -04:00,2022-10-08 15:40:44 +00:00,74809509,99CB05C2-E38A-49B6-A64A-7D9511BEB8DD,14035072,2022-10-08 11:39:27,"lat=29.719101, long=-82.413324, alt=53.891359, hAccuracy=10.690870, vAccuracy=11.720611, timestamp=2022-10-08T15:39:26Z",,5 - Very stressed - 非常受胁迫的,,,,Leaves - 树叶,,,,,,,Holes -  孔,4 - Severely stressed - 严重受胁迫的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/8b8753d0-294d-013b-f17d-5e1af445ec2a,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/8d53c700-294d-013b-eb23-32c08e52d69f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-08 11:41:31 -04:00,2022-10-08 15:41:46 +00:00,74809518,92F89C66-9F3E-4D8A-BCAC-8970A4C0ECD6,14035075,2022-10-08 11:40:42,"lat=29.719080, long=-82.413306, alt=54.143845, hAccuracy=12.581830, vAccuracy=15.980502, timestamp=2022-10-08T15:40:41Z",,2 - Most of the tree is dead - 树的大部分已死亡,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,2 - Most of the tree is dead - 树的大部分已死亡,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/b21c2b70-294d-013b-7315-46a6e86193ae,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/b3ef79f0-294d-013b-7315-46a6e86193ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-08 11:42:37 -04:00,2022-10-08 15:42:43 +00:00,74809528,8FC87444-87E9-48FE-81EC-8B1105BE8F85,14035082,2022-10-08 11:42:15,"lat=29.719106, long=-82.413369, alt=53.837994, hAccuracy=11.707204, vAccuracy=16.607074, timestamp=2022-10-08T15:42:15Z",,8 - Mostly healthy - 大部分健康的,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/d5f2c900-294d-013b-1b72-2e1ebaa37272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-08 11:43:26 -04:00,2022-10-08 15:43:33 +00:00,74809535,CB59E1FB-41E5-4E90-8DAC-7A2A62C10AF6,14035099,2022-10-08 11:43:03,"lat=29.719106, long=-82.413417, alt=54.654490, hAccuracy=14.410069, vAccuracy=22.915054, timestamp=2022-10-08T15:43:03Z",,8 - Mostly healthy - 大部分健康的,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/eee31f10-294d-013b-b1bd-564c290219be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-08 11:44:53 -04:00,2022-10-08 15:45:06 +00:00,74809554,B1CAF629-94DC-4778-BAA3-120363A3910B,14035096,2022-10-08 11:43:43,"lat=29.719020, long=-82.413418, alt=54.804734, hAccuracy=17.921123, vAccuracy=11.140228, timestamp=2022-10-08T15:43:42Z",,7 - Not completely healthy - 不完全健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,6 - Stressed - 受胁迫的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/297f44e0-294e-013b-ab2f-126f743fe1b9,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/29e6f7b0-294e-013b-525f-2ea97e914185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-08 11:46:03 -04:00,2022-10-08 15:46:17 +00:00,74809567,31E2878C-634E-4E01-A27D-90E91DB1ABA3,14035079,2022-10-08 11:45:09,"lat=29.719162, long=-82.413416, alt=54.464214, hAccuracy=11.599417, vAccuracy=12.228428, timestamp=2022-10-08T15:45:09Z",,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,"Holes -  孔,Spots - 斑点,Wilting - 枯萎",8 - Mostly healthy - 大部分健康的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/53340420-294e-013b-525f-2ea97e914185,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/547fccd0-294e-013b-525f-2ea97e914185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-06-30 22:00:15 -04:00,2022-10-10 15:21:46 +00:00,74845870,b096bf81-ee46-4c28-918c-c8e07171cb87,14798216,2022-06-30 21:59:30,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Extensive chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/4c625c00-2ade-013b-6b16-0aec9d714e99,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/4d8992a0-2ade-013b-6b16-0aec9d714e99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-06-30 20:01:35 -04:00,2022-10-10 15:21:46 +00:00,74845872,86aec222-fb79-47d8-ae8e-a58570d6a8d2,14798164,2022-06-30 20:00:47,,,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,"Extensive chewing - 大量咀嚼,Leaf discoloration - 叶变色",,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/4e2a7500-2ade-013b-d1f3-323173cd9314,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/504c8b30-2ade-013b-d1f3-323173cd9314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-06-30 21:57:31 -04:00,2022-10-10 15:21:49 +00:00,74845874,09da3c16-39d6-4996-ad35-8a31af8c27d0,14798215,2022-06-30 21:56:46,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Extensive chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/5186dcd0-2ade-013b-a87d-0a62d193bfed,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/52fbd370-2ade-013b-a87d-0a62d193bfed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-14 08:38:56 -04:00,2022-10-14 12:39:18 +00:00,74989126,30854BA1-E088-4B85-B0AA-8D1B4D8BD1C1,14035069,2022-10-14 08:37:15,"lat=29.718281, long=-82.416398, alt=51.571892, hAccuracy=2530.938575, vAccuracy=10.024101, timestamp=2022-10-14T12:37:11Z",,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,8 - Mostly healthy - 大部分健康的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/328e3f40-2deb-013b-8e3d-3e9e490a90c8,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/341f0b00-2deb-013b-8e3d-3e9e490a90c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-14 08:39:53 -04:00,2022-10-14 12:42:46 +00:00,74989284,3B1F4F80-144B-4467-AFA4-EBA6B0676F0B,14035073,2022-10-14 08:39:11,"lat=29.719184, long=-82.413317, alt=54.039842, hAccuracy=21.517412, vAccuracy=8.551868, timestamp=2022-10-14T12:39:11Z",,1 - Completely dead - 完全死亡,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/b7ac9790-2deb-013b-3e15-3e471b408821,,,,,,,,,"Dead, chopped down for further check ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-14 08:44:26 -04:00,2022-10-14 12:44:37 +00:00,74989370,8B4D1466-357A-47CC-9FE3-D9902F2415FC,14035071,2022-10-14 08:42:49,"lat=29.727063, long=-82.395487, alt=51.571892, hAccuracy=2148.000000, vAccuracy=9.792027, timestamp=2022-10-14T12:42:45Z",,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Spots - 斑点,8 - Mostly healthy - 大部分健康的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/f5cd1e50-2deb-013b-ea0a-5a967438df97,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/f7eb2b70-2deb-013b-ea0a-5a967438df97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-14 08:45:55 -04:00,2022-10-14 12:46:47 +00:00,74989427,2D96AF24-4226-4B72-A088-560A222723D5,14035076,2022-10-14 08:44:33,"lat=29.719117, long=-82.413374, alt=57.446116, hAccuracy=4.800006, vAccuracy=3.283973, timestamp=2022-10-14T12:44:32Z",,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,7 - Not completely healthy - 不完全健康的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/4089aa20-2dec-013b-7929-1e418cd8b7ee,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/41ee1c70-2dec-013b-7929-1e418cd8b7ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-14 08:47:39 -04:00,2022-10-14 12:48:03 +00:00,74989474,FBF12D84-5157-4E2A-BCE5-6882D3B3043C,14035094,2022-10-14 08:46:03,"lat=29.719193, long=-82.413361, alt=55.917228, hAccuracy=4.810290, vAccuracy=3.268891, timestamp=2022-10-14T12:46:02Z",,7 - Not completely healthy - 不完全健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,7 - Not completely healthy - 不完全健康的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/709ab4e0-2dec-013b-48a9-62e56058cf4d,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/71c6ce50-2dec-013b-48a9-62e56058cf4d,,,,,Some dead twigs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-14 08:49:06 -04:00,2022-10-14 12:49:29 +00:00,74989533,AA33BAEB-272F-4A63-9B0C-8AB8DFEE421F,14035091,2022-10-14 08:47:54,"lat=29.719178, long=-82.413389, alt=55.141902, hAccuracy=4.853942, vAccuracy=3.203714, timestamp=2022-10-14T12:47:53Z",,7 - Not completely healthy - 不完全健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,7 - Not completely healthy - 不完全健康的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/bf511740-2dec-013b-88d6-6632618aa149,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/c12d1640-2dec-013b-88d6-6632618aa149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-14 08:50:25 -04:00,2022-10-14 12:51:06 +00:00,74989580,8D12A76A-0866-4A0A-B99A-B854D20B894A,14035097,2022-10-14 08:49:12,"lat=29.719169, long=-82.413414, alt=56.651342, hAccuracy=4.777752, vAccuracy=3.316266, timestamp=2022-10-14T12:49:11Z",,7 - Not completely healthy - 不完全健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,7 - Not completely healthy - 不完全健康的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/de2aca00-2dec-013b-f720-324c52b34734,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/dfdbc2b0-2dec-013b-f720-324c52b34734,,,,,Some dead twigs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-14 08:52:23 -04:00,2022-10-14 12:54:31 +00:00,74989858,80560815-228D-4D44-90BF-77C7F7FE8B16,14035080,2022-10-14 08:50:40,"lat=29.719175, long=-82.413437, alt=55.957617, hAccuracy=4.765742, vAccuracy=3.333503, timestamp=2022-10-14T12:50:39Z",,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,"Holes -  孔,Spots - 斑点,Wilting - 枯萎",8 - Mostly healthy - 大部分健康的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/57dfa470-2ded-013b-caef-423fdc6a2635,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/59b3e350-2ded-013b-caef-423fdc6a2635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表.csv,iPhone_496ED40C-9107-4CEA-B754-C381BA556A34,Lyuyi Chen,2022-10-14 08:54:19 -04:00,2022-10-14 12:54:39 +00:00,74989872,C04FB09E-9842-4D59-8A5C-54EAAB419CCC,14035087,2022-10-14 08:53:30,"lat=29.719157, long=-82.413439, alt=54.867697, hAccuracy=58.872278, vAccuracy=26.118217, timestamp=2022-10-14T12:53:29Z",,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,8 - Mostly healthy - 大部分健康的,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/5db4b160-2ded-013b-d3cd-2e27c22075fe,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/5f397c40-2ded-013b-d3cd-2e27c22075fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
